17320,692377,99.769194,-4215173.737739,-6478451.816000,473.960256,92788.866740,0.000000,890.959944,1.230616,890.959944,469.498052,95483.808691,0.652852,26,20,0,17320,372.025086,94407.555649,0.651165,0.495572,2112.764545,1,5,0.057206
1111,15430,98.749920,44067.955000,57238.337000,84.620627,2182.940409,0.424643,155.232663,0.424643,155.232663,83.351972,2213.430564,0.628981,21,2,1,1111,62.227479,2716.709742,0.623194,0.051507,282.917088,1,13,0.018785
765,19302,96.701781,-38693.295444,598152.355000,830.606110,250184.598753,0.000006,1446.621994,4.212106,1446.621994,834.240440,248844.012668,0.665279,20,10,1,765,686.705776,304381.593798,0.662079,0.594080,2723.035406,1,14,0.030130
10049,311115,99.691912,-181098.151667,182268.707300,76.963998,786.163387,0.002244,146.007672,0.491935,146.007672,72.194938,977.609101,0.564848,29,8,1,10049,62.876421,1381.104447,0.521971,0.634879,265.612035,1,12,0.071088
12736,458139,99.717557,-2287330.602584,-1258386.777000,307.744771,55494.504774,0.000000,769.896901,0.918227,769.896901,304.150866,56751.745378,0.684869,21,20,0,12736,243.140775,50935.783266,0.680990,0.670808,1917.154810,1,6,0.039989
16241,292143,99.889243,399237.128200,-409253.397400,102.011202,1380.042077,0.500000,186.560472,0.700928,186.560472,95.062144,1603.766385,0.567795,29,2,1,16241,71.829188,2597.459362,0.559932,0.410650,384.254740,1,11,0.075608
9338,355426,99.592393,1123.972951,-3017.490000,53.406433,227.288131,0.000000,112.244722,0.255804,89.732663,48.931002,330.886429,0.499176,28,16,0,9338,45.709732,578.363873,0.450298,0.622100,179.915816,1,10,0.053131
1168,35958,97.364216,-129.190896,-170.600000,20.239149,33.837986,0.000000,33.502246,0.672681,33.502246,18.516137,48.931054,0.496849,20,16,0,1168,20.300316,118.977353,0.433599,0.486053,58.013907,1,25,0.059576
9906,390831,99.601716,119.257537,-1801.310000,45.971875,161.455712,0.000000,77.138759,0.918517,77.138759,42.035573,245.716311,0.501346,27,18,1,9906,40.114871,442.669440,0.450163,0.688986,164.413280,1,11,0.072860
13863,436421,99.772914,124085.028243,124531.237502,99.725267,815.484804,0.000000,188.539256,0.278927,143.899383,91.401696,1112.275621,0.486412,22,14,1,13863,79.501598,1934.081085,0.477145,0.577964,273.732277,1,33,0.208242
9523,309130,99.659126,-149436.355000,-472995.313900,6817.230175,4784494.925571,0.000018,11292.353962,3951.896725,5646.191863,5128.996259,240184.570877,0.500077,28,10,0,9523,4395.724612,5534028.275946,0.502050,62.901680,15293.547894,1,3,0.028831
7533,221966,99.608844,239409.096425,239897.864623,60.197760,647.993023,0.000000,111.570155,1.015332,111.570155,58.432342,706.839362,0.511401,20,14,1,7533,55.673845,1131.604991,0.520880,0.518544,244.781657,1,11,0.054391
603,10716,97.052878,2681.746667,-812.305050,230.232953,9916.846728,0.041667,658.475993,74.693386,342.836834,186.634116,6801.121043,0.488133,20,4,0,603,171.377275,11004.415994,0.489883,1.376653,470.430223,1,4,0.014541
9157,400268,99.522642,822861.012718,420717.324000,1832.980279,4358726.501719,0.000000,9425.930941,0.464186,360.396321,150.057476,10564.783583,0.507763,25,24,0,9157,1674.613968,5471656.445670,0.508030,1.012336,19558.280248,0,60,0.263594
13882,409266,99.787626,507640.706687,-510195.860000,140.391666,2265.757478,0.000000,317.118853,0.924942,237.137879,132.546973,2977.425084,0.567302,20,14,1,13882,114.119470,4561.574298,0.561252,0.970694,525.862321,1,7,0.052345
19814,1002187,99.744727,-3322.749045,5241.450000,1850.073813,1303538.570916,0.000000,6023.766612,1.454996,185.043570,95.428028,1296.245179,0.500556,32,24,1,19814,1634.497714,2008361.172363,0.498929,2.111076,9491.343905,1,0,0.054857
12533,579059,99.631351,6058.237294,-1595.200000,2533.185843,2280371.277985,0.000000,8095.625122,0.376603,130.985056,55.335692,522.353604,0.500303,29,22,1,12533,1774.927925,1747749.243783,0.493304,0.513241,8206.937685,0,5,0.056562
5239,154307,99.437803,-2305.561835,-192.670000,34.348142,94.294000,0.000000,57.199494,0.397626,57.199494,31.525298,137.144586,0.502642,20,14,1,5239,30.009157,257.327639,0.448603,0.571420,102.534317,1,14,0.045588
17764,599009,99.810176,269140.849044,276151.036300,79.571611,862.040667,0.004167,165.112900,0.768505,165.112900,74.349736,1055.980101,0.556168,37,6,0,17764,71.016242,2058.748163,0.534847,0.643543,388.138657,1,16,0.118666
7029,307003,99.378622,293658.341137,-376531.236000,2039.576895,4327517.697448,0.000000,8996.054466,0.266281,333.604542,159.485923,8977.858908,0.633883,25,24,1,7029,1852.568560,5638096.780278,0.629638,1.587577,18054.290241,0,2,0.026073
10182,286330,99.723815,-7607493.275666,2463539.850000,845.210300,375656.012821,0.000000,1656.766128,0.311748,1656.766128,839.460583,377208.962929,0.695184,21,12,1,10182,687.180488,393498.604441,0.694258,0.983656,3689.453411,1,12,0.062896
16936,550117,99.808207,-894405.055202,-1679043.135000,25339.006498,78853544.906967,0.000000,43426.738145,8691.414555,21713.503913,18093.355651,12691581.821763,0.499514,23,14,1,16936,15804.735443,75956825.117492,0.501130,111.278233,66467.480298,1,3,0.037188
5217,222523,99.182414,70174.415873,-70499.255629,651.886837,252647.970496,0.000000,2583.712152,0.875102,110.570214,38.293582,523.927380,0.598082,24,24,1,5217,594.588621,385064.897443,0.580209,2.824321,5743.524677,0,1,0.018319
5910,177039,99.493133,493551.073657,-1007571.082000,226.758376,18706.489674,0.000000,408.268073,1.332112,408.268073,221.080298,20184.609680,0.671427,23,12,1,5910,188.136410,23165.524661,0.662557,0.547898,986.231136,1,9,0.044186
513,9096,96.543666,-7316.958333,24017.393000,75.564779,3890.123802,0.033754,171.989890,0.135015,168.271123,73.934688,3949.991527,0.648637,20,4,0,513,73.157482,5508.828288,0.629929,1.092241,366.344596,1,27,0.068986
19228,1257829,99.659785,-403255.462403,418648.440100,20034807.236249,651923411911294.250000,0.000000,121689040.194581,2.034582,209237.097722,19354.400835,573607749.249470,0.500002,38,36,0,19228,20889253.557112,803954590806265.500000,0.548442,1.551345,211578847.426544,1,0,0.068193
1291,16681,98.999149,-493.100000,-708.870000,43.745526,183.700055,0.380132,71.880159,0.380132,71.880159,39.953001,204.139798,0.500815,20,2,0,1291,30.697402,381.069275,0.472287,0.129748,110.295280,1,12,0.028101
9800,469747,99.510884,-3283827.131571,-2413015.236000,455.761590,62709.257622,0.000000,713.397686,0.787829,713.449161,452.609655,64558.579005,0.630743,35,20,0,9800,355.665229,66820.338723,0.626818,0.777907,1641.547561,1,8,0.055460
8492,110293,99.847058,3100975.253000,-3784825.254000,631.930527,192185.835216,0.746545,1242.490082,0.746545,1242.490082,616.480501,183489.577829,0.668144,20,2,0,8492,444.281877,182760.335439,0.665443,0.434887,2573.394300,1,10,0.032609
18612,653688,99.811295,-5561.406916,3680.680000,79.679032,500.220632,0.000000,133.490440,0.655136,133.490440,72.832194,733.753328,0.500729,29,12,0,18612,65.495481,1249.180236,0.465453,0.293305,253.143034,1,11,0.066141
7008,197338,99.598188,153421.466978,-155703.584339,49.563170,639.094589,0.000099,101.191331,0.690507,101.191331,46.616112,699.580580,0.583351,26,8,0,7008,48.588561,1159.587688,0.560886,0.492836,251.214310,0,1000,3.028861
4480,105063,99.476528,-36851.759167,-567710.500000,9021.113469,7247777.452005,0.005556,14701.578188,7349.490612,7351.660049,7350.666317,0.105108,0.499888,23,6,0,4480,6225.833193,10936792.745460,0.499808,54.406980,21492.912337,1,3,0.020627
18156,394715,99.880259,-20703.813333,-528274.881200,3712.474911,1251633.280928,0.008333,6217.967159,2797.847536,3109.010650,3008.337450,8478.143187,0.500147,21,6,1,18156,2524.582178,1842294.470597,0.501523,18.046135,9882.187934,1,3,0.042228
1399,25016,98.721848,36751.043000,75915.214000,79.567162,3009.954431,0.500000,160.641914,1.931206,158.548609,76.252351,3122.683614,0.678539,20,4,1,1399,71.761499,4844.741349,0.681565,1.108018,353.603436,1,12,0.018507
15147,531892,99.768170,1449852.489688,48792.520000,124.138758,2571.711466,0.000000,215.133863,0.977523,215.133863,117.542078,3007.752836,0.561039,29,12,0,15147,111.546464,4552.661215,0.557381,0.606659,478.078092,1,9,0.055666
8694,214915,99.715667,-148340.482698,-153042.897531,56.119949,1257.166350,0.001389,177.674208,0.232594,144.328640,51.822085,1260.138080,0.649904,25,6,0,8694,46.188848,1299.640575,0.612513,0.453080,306.896867,1,52,0.171263
603,10716,97.052878,2681.746667,-812.305050,230.232953,9916.846728,0.041667,658.475993,74.693386,342.836834,186.634116,6801.121043,0.488133,20,4,1,603,171.377275,11004.415994,0.489883,1.376653,470.430223,1,5,0.010250
7930,346467,99.449046,-713037.331197,1206073.296000,299466.085623,44250756270.044174,0.000000,1262119.263866,8537.426810,14527.809642,10747.697980,3377147.688423,0.498914,25,24,1,7930,261712.855262,59803860907.752052,0.502244,300.332157,1977284.683312,1,0,0.023462
16932,431562,99.849469,-2154773.603222,-2069332.643000,205.138472,20180.017945,0.000006,442.558054,1.390344,442.558054,197.591953,21446.708561,0.694900,20,10,0,16932,161.490949,21776.193419,0.687187,0.059638,1035.948064,1,8,0.051664
748,9648,98.275616,2020.406100,-2345.505980,14.540176,36.040129,0.214009,32.108422,0.214009,32.108422,13.561547,39.711850,0.563864,20,2,1,748,14.676913,95.586800,0.530728,0.254146,63.113796,0,16,0.021104
2971,38521,99.563592,20833.822800,-21608.280100,28.971401,175.475055,1.000000,68.055309,1.010742,68.055309,26.912614,184.373900,0.579075,20,2,0,2971,23.053698,294.583404,0.553653,0.189347,168.836184,1,86,0.190720
4823,81792,99.648378,-36677.850000,-5357.252900,1078.514255,149400.505356,1.000000,1695.012300,446.311237,1695.012300,968.591308,150685.168969,0.501428,27,2,0,4823,704.133523,215043.219330,0.500383,1.266194,2874.172380,1,4,0.019061
15344,544255,99.768833,-33532.462778,172917.499000,11463.121690,16273187.296705,0.000006,20228.968691,4048.346827,10115.500775,8415.183854,2746434.127734,0.500054,32,10,0,15344,7263.938612,16697362.386692,0.498497,70.769036,28843.604638,1,3,0.041430
1595,44410,98.254341,496037.489778,-418761.990000,410.225300,58113.587873,0.000004,686.443510,0.604249,686.443510,410.372836,58183.944501,0.628779,20,12,1,1595,352.967742,69864.859852,0.620087,2.253078,1454.039825,1,16,0.033211
13954,613433,99.684957,-301284.825575,301822.163539,66.312122,901.422598,0.000000,150.016087,0.337876,150.016087,63.130521,1043.287465,0.580667,30,20,0,13954,52.224624,996.073505,0.527185,0.170833,288.420719,1,10,0.074909
5941,180943,99.487348,-1483153.974525,-40082.059000,271.135990,28195.565315,0.000000,550.674935,0.540412,550.674935,267.931608,28933.141622,0.672162,21,14,0,5941,212.965267,30685.578169,0.670393,0.881205,1293.597533,1,8,0.038249
11492,407639,99.691337,1298588.701922,62592.377000,9795.545401,10273437.034889,0.000000,20175.934458,4835.089112,10151.444536,6897.031852,2726512.152220,0.500530,23,18,0,11492,6126.418531,11553754.247449,0.503002,39.877824,24268.016583,1,3,0.039415
3847,89066,99.398179,-23070.581134,-21855.658813,29.277002,196.618946,0.000025,81.543585,0.206155,81.543585,27.540456,217.141562,0.574314,20,8,1,3847,25.900051,251.702989,0.500963,0.463389,130.458543,1,43,0.093968
11040,316175,99.740588,-3506.351111,3958.740000,62.807821,322.024062,0.000001,105.307768,1.383618,105.307768,57.384975,455.373232,0.501583,24,10,1,11040,52.702492,819.726050,0.466216,0.255480,194.352156,1,12,0.063141
1843,38063,98.879396,13119.930500,-13307.200500,32.115454,136.669841,0.054288,65.981227,1.201712,61.383480,30.075859,171.143607,0.566291,20,6,0,1843,30.874418,388.057131,0.544782,0.745152,138.801276,1,24,0.065278
10793,447417,99.615914,-3210.842507,-2384.390000,81.560120,519.773624,0.000000,143.483108,2.478541,138.215979,74.568660,782.717584,0.499087,29,18,1,10793,66.392931,1226.541721,0.462990,0.380126,246.840746,1,8,0.067914
18842,856479,99.758753,-586001.837210,5405472.149000,332.929405,43702.361938,0.000011,641.451031,1.175335,641.451031,323.359811,46884.069316,0.680202,44,10,1,18842,271.238009,53169.420113,0.676525,0.121147,1545.472392,1,9,0.121317
17042,499389,99.828052,-8026.580000,2178.100000,70.646357,447.715653,0.227335,118.634092,0.909340,118.634092,64.346834,570.562874,0.502238,37,4,0,17042,64.465720,1401.682649,0.456706,0.421840,263.614958,1,16,0.107802
17600,624441,99.798411,-6708974.611171,4053911.925000,468.565148,119499.689553,0.000000,960.321238,0.069100,960.321238,462.238991,122770.370295,0.705588,27,14,0,17600,370.469846,121484.317222,0.704244,0.456495,2421.017666,1,8,0.068511
13350,553510,99.689428,-194683.630633,-195653.945361,58.601492,733.271708,0.000000,146.967988,0.723208,146.967988,55.198396,854.834712,0.585853,29,18,1,13350,47.415561,833.055685,0.525689,0.445322,270.862025,1,12,0.102040
3904,97392,99.360996,19621.642778,-17304.129900,801.730112,84184.591442,0.000174,1818.473822,389.360002,933.797748,599.874091,28551.187987,0.501200,22,8,1,3904,522.828207,91795.165644,0.500453,2.820325,2627.743748,1,4,0.014035
15085,610471,99.731729,43.634443,1897.490000,52.490216,217.121510,0.000000,88.907382,0.345475,88.907382,48.053311,325.378812,0.499967,28,18,0,15085,44.546587,569.123137,0.447792,0.450722,163.400691,1,13,0.099637
3217,104536,98.989901,53511.192396,53142.691200,47.221997,310.167133,0.000000,110.035773,0.425017,85.725975,45.179221,377.830218,0.571889,20,18,1,3217,42.613807,601.923027,0.564150,0.886383,166.508640,1,11,0.029248
14328,810808,99.605046,-125978.027023,-671869.674000,1215842.534048,1840775539417.158447,0.000000,6650359.889091,3.571648,12924.292763,4012.546498,20614644.942538,0.499862,32,32,0,14328,788471.976351,940256011094.518066,0.491212,3.140287,7454370.436297,0,60,0.442412
2290,69592,98.672947,-904.563088,-64.370000,29.932708,76.471621,0.000000,55.226875,1.437827,50.135117,27.212512,109.852452,0.506020,21,14,1,2290,27.239751,211.102437,0.444093,0.936154,124.506709,1,16,0.032912
8964,196942,99.754905,160708.410530,-164700.979630,56.222552,609.439144,0.236564,139.817888,0.946256,120.605693,53.008217,670.617654,0.584996,26,4,1,8964,55.285073,1513.071312,0.575223,0.833330,289.419438,1,20,0.078749
10359,210450,99.803884,309168.770667,-301884.074000,161.987700,3023.834183,0.125000,341.627275,3.484839,268.707883,151.306235,3823.115070,0.551764,24,4,1,10359,143.826389,8432.398437,0.543963,1.016241,661.850527,1,8,0.041343
9286,170070,99.802771,-366191.763550,127313.899074,3814.443998,1971367.454319,0.200577,7345.682961,0.722011,5282.491015,3503.569449,2190752.340285,0.530047,21,4,0,9286,3263.693541,4159929.680292,0.530079,0.406386,13484.159633,0,1000,3.060469
